spkthr	spkmax	spkhlf	rheo	ahp	vm	ir	sag	tau	resf	resmag	dvloc	id	expr	age	hemi	totalcells	housing	patchdir	mlpos	rectime
-42.9074996948242	46.0162498474121	0.63	340	-58.1500015258789	-66.1957015991211	30.0863761901855	0.594156324863434	9.85853672027588	5.65	1.17121725226286	0	s1_20141027b	HP	18	Right	41	Standard	DV	Lateral	0.546527777777778
-43.9687507629395	47.7025009155273	0.71	376.25	-55.8468742370605	-66.9244842529297	32.5821342468262	0.719243168830872	8.63448524475098	8.4	1.37761559647539	152	s1_20141027c	HP	18	Right	41	Standard	DV	Lateral	0.561111111111111
-41.8587501525879	47.1487503051758	0.66	375	-57.4937515258789	-64.181755065918	26.2076988220215	0.608333945274353	8.36355495452881	6.95	1.58645608765863	208	s1_20141027d	HP	18	Right	41	Standard	DV	Lateral	0.567361111111111
-41.7506248474121	46.2943748474121	0.69	375	-56.4156265258789	-62.9906196594238	22.7492790222168	0.620522797107697	7.05248355865479	7.3	1.40266307986323	280	s1_20141027e	HP	18	Right	41	Standard	DV	Lateral	0.573611111111111
-42.5174995422363	46.4524993896484	0.71	300	-57.4625015258789	-63.7778854370117	30.0319271087646	0.620007276535034	19.1624221801758	5.55	1.28212986850158	360	s1_20141027f	HP	18	Right	41	Standard	DV	Lateral	0.579861111111111
-43.065625	48.06875	0.64	316.875	-58.0687484741211	-64.0860290527344	31.4061851501465	0.64209520816803	11.1313552856445	7.45	1.33043700064312	456	s1_20141027g	HP	18	Right	41	Standard	DV	Lateral	0.585416666666667
-40.16875	48.1825004577637	0.69	304.375	-57.3812484741211	-63.8166275024414	28.9150657653809	0.670656561851501	8.35871601104736	6.45	1.56295240998633	608	s1_20141027h	HP	18	Right	41	Standard	DV	Lateral	0.594444444444444
-40.0993751525879	49.134375	0.68	218.125	-57.21875	-61.6023330688477	37.3673477172852	0.620651721954346	10.8939208984375	7.6	1.69744238005197	760	s1_20141027i	HP	18	Right	41	Standard	DV	Lateral	0.610416666666667
-45.6193740844727	50.2568740844727	0.67	213.125	-60.1124992370605	-64.4105682373047	42.8029403686523	0.62461644411087	12.7196159362793	6.8	1.43401720970741	808	s1_20141027j	HP	18	Right	41	Standard	DV	Lateral	0.615277777777778
-41.375	45.55625	0.7	342.5	-57.7843742370605	-66.8908920288086	34.9934158325195	0.633358061313629	12.0057897567749	5.35	1.39524662316359	952	s1_20141027k	HP	18	Right	41	Standard	DV	Lateral	0.623611111111111
-42.5637504577637	48.8475006103516	0.7	216.875	-58.2593765258789	-63.076732635498	38.405891418457	0.652698993682861	15.0929880142212	5.6	1.52475559172906	1184	s1_20141027l	HP	18	Right	41	Standard	DV	Lateral	0.634722222222222
-43.5112503051758	47.5306251525879	0.72	253.75	-60.4249992370605	-64.7502746582031	31.2068786621094	0.59038919210434	13.0949687957764	6.65	1.66833796239365	1240	s1_20141027m	HP	18	Right	41	Standard	DV	Lateral	0.639583333333333
-42.5550003051758	46.9843757629395	0.68	169.375	-58.6156234741211	-62.5191345214844	38.9543533325195	0.607414066791534	23.3960285186768	5.35	1.4746307603235	1320	s1_20141027n	HP	18	Right	41	Standard	DV	Lateral	0.645138888888889
-40.840625	48.3556251525879	0.69	175.625	-60.6312484741211	-63.800407409668	49.0796508789062	0.644958436489105	12.5148801803589	5.4	1.52365718451805	1448	s1_20141027o	HP	18	Right	41	Standard	DV	Lateral	0.658333333333333
-40.9981254577637	49.7618743896484	0.67	198.125	-60.0843734741211	-64.3373641967773	40.4941444396973	0.593267798423767	14.396879196167	6.5	1.57748426484392	1488	s1_20141027p	HP	18	Right	41	Standard	DV	Lateral	0.6625
-39.8693748474121	50.3318748474121	0.74	212.5	-59.5093765258789	-65.7033157348633	50.5357131958008	0.600754141807556	13.3258562088013	6.65	1.15320616431601	1520	s1_20141027q	HP	18	Right	41	Standard	DV	Lateral	0.675
-42.846875	55.5025001525879	0.62	203.125	-59.7281265258789	-65.1159591674805	51.8289337158203	0.680473506450653	14.3269319534302	3.55	1.25195920145041	1544	s1_20141027r	HP	18	Right	41	Standard	DV	Lateral	0.682638888888889
-39.9862503051758	50.2662506103516	0.7	210.625	-60.1187515258789	-64.6174545288086	48.1000518798828	0.623926162719727	11.9519824981689	6.7	1.50057746335769	1568	s1_20141027s	HP	18	Right	41	Standard	DV	Lateral	0.688194444444444
-39.0493759155273	53.1468742370605	0.69	113.75	-50.7687492370605	-60.8614196777344	75.6693649291992	0.779270529747009	20.9773712158203	3.6	1.16261107215598	1632	s1_20141027t	HP	18	Right	41	Standard	DV	Lateral	0.697916666666667
-42.5543754577637	51.1031257629395	0.7	220	-58.296875	-65.5193023681641	50.4676818847656	0.65847384929657	15.3224725723267	5	1.11035566635443	1664	s1_20141027u	HP	18	Right	41	Standard	DV	Lateral	0.703472222222222
-42.6962501525879	49.6118751525879	0.68	220	-60.4000015258789	-64.4200668334961	42.3682022094727	0.62307471036911	11.3940668106079	5.6	1.33941814825177	1728	s1_20141027v	HP	18	Right	41	Standard	DV	Lateral	0.711805555555555
-39.7081245422363	52.3431251525879	0.63	161.875	-57.9187507629395	-62.755126953125	51.7517318725586	0.707431793212891	13.5529708862305	4.9	1.3117204507817	1800	s1_20141027w	HP	18	Right	41	Standard	DV	Lateral	0.718055555555556
-41.1681251525879	51.41875	0.64	123.125	-59.7093734741211	-61.8732414245605	46.7759857177734	0.723422288894653	13.3682470321655	4.55	1.16145284923131	1840	s1_20141027x	HP	18	Right	41	Standard	DV	Lateral	0.722916666666667
-41.4118759155273	55.1912498474121	0.7	143.125	-59.5812492370605	-68.0148849487305	66.6423950195312	0.708223044872284	17.5970134735107	1.1	1.00871498252829	1880	s1_20141027y	HP	18	Right	41	Standard	DV	Lateral	0.729166666666667
-41.7193756103516	54.9287490844727	0.69	173.125	-58.2718734741211	-67.0254898071289	60.1722106933594	0.692578196525574	17.9226112365723	2.5	1.06224335915425	2016	s1_20141027z	HP	18	Right	41	Standard	DV	Lateral	0.75
-39.7556243896484	54.1137496948242	0.72	168.125	-56.5374984741211	-67.0401382446289	55.1057968139648	0.716174244880676	16.398609161377	2.7	1.34479339509759	1976	s1_20141027za	HP	18	Right	41	Standard	DV	Lateral	0.754861111111111
-41.3193748474121	51.4981246948242	0.62	180	-58.5406265258789	-64.4396514892578	41.1387634277344	0.65727436542511	15.4424057006836	5.65	1.45930865060736	1752	s1_20141027zb	HP	18	Right	41	Standard	DV	Lateral	0.760416666666667
-41.7018745422363	50.8325004577637	0.63	213.125	-60.640625	-66.3358612060547	48.2598190307617	0.661916255950928	13.9369640350342	4.35	1.34491328303571	1304	s1_20141027zc	HP	18	Right	41	Standard	DV	Lateral	0.782638888888889
-36.765625	46.6931243896484	0.53	348.75	-58.8843765258789	-65.3759460449219	30.8345565795898	0.612502217292786	9.42524719238281	8.15	1.83385577305208	824	s1_20141027zd	HP	18	Right	41	Standard	DV	Lateral	0.789583333333333
-33.4949989318848	45.8356246948242	0.57	371.25	-56.9906234741211	-65.7856674194336	31.0986480712891	0.590674340724945	10.9240827560425	6.4	1.61153501532501	336	s1_20141027ze	HP	18	Right	41	Standard	DV	Lateral	0.801388888888889
-38.178125	50.1112503051758	0.61	312.5	-57.0656242370605	-63.6260871887207	34.2032318115234	0.565304398536682	6.86037063598633	7.85	1.5715191367131	144	s1_20141027zf	HP	18	Right	41	Standard	DV	Lateral	0.808333333333333
-36.44375	53.26875	0.9	188.75	-52.34375	-64.7349472045898	56.7819747924805	0.596338629722595	27.3832912445068	3.4	1.55062396782569	1728	s2_20141027A	DG	18	Right	41	Standard	VD	Medial	0.561111111111111
-41.11875	47.13125	0.94	188.125	-56.5	-66.1523590087891	55.3232574462891	0.583160698413849	15.8847970962524	4.25	1.49268309316919	1768	s2_20141027b	DG	18	Right	41	Standard	VD	Medial	0.582638888888889
-40.25625	46.375	0.88	258.75	-57.9375	-68.5708847045898	48.034984588623	0.590752482414246	14.4331665039062	4.95	1.30200280099339	1664	s2_20141027c	DG	18	Right	41	Standard	VD	Medial	0.593055555555556
-41.2875	45.1125	0.85	265	-58.03125	-65.227897644043	36.9411811828613	0.521579802036285	16.9625797271729	5.75	1.48440057380641	1504	s2_20141027d	DG	18	Right	41	Standard	VD	Medial	0.609027777777778
-39.24375	48.75625	0.79	166.875	-49.28125	-63.4038276672363	71.9048538208008	0.773713946342468	27.7032127380371	3.25	1.29075979288925	1320	s2_20141027e	DG	18	Right	41	Standard	VD	Medial	0.629861111111111
-34.90625	51.93125	0.86	202.5	-52.78125	-63.5275268554688	47.9509582519531	0.679786205291748	10.0404834747314	4.55	1.12046807464065	1216	s2_20141027f	DG	18	Right	41	Standard	VD	Medial	0.640972222222222
-41.39375	48.34375	0.82	283.125	-56.71875	-63.6316719055176	41.0063247680664	0.59318733215332	13.5355825424194	4.6	1.53076305304793	1112	s2_20141027g	DG	18	Right	41	Standard	VD	Medial	0.657638888888889
-39.49375	47.5625	0.88	316.875	-57.09375	-65.1323089599609	35.2919998168945	0.628275275230408	13.4493036270142	6.2	1.32393188637287	1144	s2_20141027h	DG	18	Right	41	Standard	VD	Medial	0.683333333333333
-41.9	50.5625	0.65	90.625	-56.375	-65.1680526733398	98.86279296875	0.635693669319153	27.5203437805176	2.85	1.3032629228259	792	s2_20141027k	DG	18	Right	41	Standard	VD	Medial	0.730555555555556
-36.91875	54.3625	0.74	151.875	-48.21875	-60.0391731262207	69.5399932861328	0.80489194393158	19.4194755554199	3	1.14321518734064	720	s2_20141027l	DG	18	Right	41	Standard	VD	Medial	0.749305555555556
-36.8535415649414	46.7513046264648	0.52	366.222106933594	-54.5365753173828	-64.3538970947266	23.3036842346191	0.511985838413239	12.618745803833	5.85	1.70691603393468	752	s2_140416p	DG	38	Left	43	Standard	VD	Lateral	0.782638888888889
-37.0360427856445	47.3476356506348	0.53	480.361328125	-53.0838966369629	-64.9620208740234	26.8068656921387	0.665085196495056	9.83548831939697	8.3	1.69952219141189	584	s2_140416q	DG	38	Left	43	Standard	VD	Lateral	0.800694444444444
-30.7321388244629	46.0481582641602	0.49	227.057708740234	-46.0554809570312	-63.9351081848145	44.5069808959961	0.617721438407898	10.6587839126587	6.4	1.49668111325723	758	s2_20140110f	DG	35	NA	55	Standard	DV	Medial	0.659027777777778
-35.5369735717773	38.6278877258301	0.52	202.032531738281	-52.7024154663086	-61.7562980651855	49.2003021240234	0.615037083625793	11.3027877807617	7.55	1.53787575135688	805	s2_20140110g	DG	35	NA	55	Standard	DV	Medial	0.670138888888889
-32.7030242919922	44.4849998474121	0.47	205.694747924805	-47.2945327758789	-63.4369506835938	48.9708480834961	0.636827647686005	10.6681604385376	7.8	1.57705620218152	992	s2_20140110i	DG	35	NA	55	Standard	DV	Medial	0.704861111111111
-34.2368850708008	46.6255683898926	0.47	236.823638916016	-51.6129035949707	-64.9868927001953	38.4628982543945	0.587020218372345	11.8615474700928	7.7	1.59418145050261	634	s2_20140110j	DG	35	NA	55	Standard	DV	Medial	0.713888888888889
-34.6086006164551	46.5004425048828	0.45	256.965850830078	-52.4307975769043	-63.3169860839844	46.6733779907227	0.682953715324402	11.9030752182007	7.7	1.43919738963724	445	s2_20140110k	DG	35	NA	55	Standard	DV	Medial	0.732638888888889
-34.4669944763184	43.3802307128906	0.44	234.38215637207	-51.2741470336914	-64.8044281005859	39.9645919799805	0.564406454563141	11.4941825866699	7.1	1.73472483182964	622	s2_20140110l	DG	35	NA	55	Standard	DV	Medial	0.743055555555555
-35.5229347229004	40.3473007202148	0.45	265.511047363281	-53.9262046813965	-66.4524536132812	40.5564346313477	0.581186890602112	11.7115793228149	7.45	1.64867602424768	651	s2_20140110m	DG	35	NA	55	Standard	DV	Medial	0.754861111111111
-33.7736137390137	45.324870300293	0.46	205.694747924805	-52.3514518737793	-61.8271408081055	45.567741394043	0.516564607620239	10.9006490707397	6.9	1.03676497583834	731	s2_20140110n	DG	35	NA	55	Standard	DV	Medial	0.770833333333333
-33.3683288574219	44.1340370178223	0.46	229.49919128418	-53.0869483947754	-60.9965629577637	36.3677520751953	0.606198251247406	10.6734638214111	7.6	1.39128811698048	763	s2_20140110o	DG	35	NA	55	Standard	DV	Medial	0.784722222222222
-35.6517227172852	45.0990325927734	0.5	312.509552001953	-50.392162322998	-64.9946441650391	30.741039276123	0.654570817947388	11.6126546859741	5.7	1.31961703675335	798	s2_20140110p	DG	35	NA	55	Standard	DV	Medial	0.791666666666667
-36.1845756530762	37.2563858032227	0.47	222.785125732422	-54.9272117614746	-61.9456176757812	41.330940246582	0.617714643478394	11.1000442504883	5.8	1.37810128712152	840	s2_20140110q	DG	35	NA	55	Standard	DV	Medial	0.802083333333333
-29.213537979126	50.142520904541	0.42	244.148071289062	-49.6169929504395	-61.8893203735352	33.6886444091797	0.641866981983185	10.3975257873535	6.6	1.30873901183277	973	s2_20140110r	DG	35	NA	55	Standard	DV	Medial	0.805555555555555
-42.2143753051758	43.496875	0.49	298.75	-59.0499992370605	-66.9967803955078	27.2728538513184	0.504868507385254	15.5239849090576	7.35	1.54950867176662	312	s1_20141107a	HP	35	Right	30	Large	DV	Lateral	0.553472222222222
-43.7668746948242	45.3443748474121	0.46	323.125	-62.0562515258789	-65.8091812133789	24.6043472290039	0.528873324394226	8.13491535186768	8.65	1.87428261577964	344	s1_20141107b	HP	35	Right	30	Large	DV	Lateral	0.561111111111111
-40.3743743896484	46.0837501525879	0.52	323.125	-57.7874984741211	-66.0503540039062	20.006763458252	0.517135083675385	12.2365798950195	7.35	1.98175581099444	608	s1_20141107d	HP	35	Right	30	Large	DV	Lateral	0.598611111111111
-37.88125	47.8425010681152	0.54	323.75	-56.7937507629395	-64.2897338867188	31.0561447143555	0.551225602626801	10.9337253570557	7.7	1.75000569279888	624	s1_20141107e	HP	35	Right	30	Large	DV	Lateral	0.611805555555556
-40.0049995422363	47.0237495422363	0.55	300	-58.6656265258789	-67.259033203125	33.4406471252441	0.549862384796143	12.3077297210693	6.75	1.89086482971188	712	s1_20141107f	HP	35	Right	30	Large	DV	Lateral	0.615277777777778
-41.1437492370605	48.1931243896484	0.58	301.25	-59.5812492370605	-66.76123046875	30.5342864990234	0.559329867362976	13.5630655288696	6.15	1.69007490728281	752	s1_20141107g	HP	35	Right	30	Large	DV	Lateral	0.636111111111111
-42.4406257629395	48.4506248474121	0.59	326.875	-61.5093765258789	-68.6534194946289	30.121509552002	0.584177434444427	15.0854158401489	6.65	1.53213495033096	1032	s1_20141107h	HP	35	Right	30	Large	DV	Lateral	0.65625
-41.2318748474121	49.2175003051758	0.51	338.125	-60.4593734741211	-63.9064025878906	22.9098014831543	0.521875202655792	15.0828084945679	7.3	1.82621872022043	1024	s1_20141107i	HP	35	Right	30	Large	DV	Lateral	0.665972222222222
-40.4374992370605	50.0787498474121	0.52	198.125	-63.7000007629395	-66.6992416381836	45.4779586791992	0.532830715179443	12.338059425354	6.35	1.75029344368342	1112	s1_20141107j	HP	35	Right	30	Large	DV	Lateral	0.672916666666667
-39.9537498474121	50.5206245422363	0.55	231.25	-62.3031234741211	-64.0681533813477	30.8699436187744	0.519719779491425	14.2646970748901	7.35	1.89323322769585	1144	s1_20141107k	HP	35	Right	30	Large	DV	Lateral	0.679861111111111
-38.5362503051758	49.159375	0.64	180	-59.046875	-61.8075180053711	43.0509414672852	0.559274554252625	14.6833925247192	5.85	1.70006554669348	1376	s1_20141107m	HP	35	Right	30	Large	DV	Lateral	0.7125
-37.2881248474121	49.084375	0.57	203.125	-60.2906265258789	-62.5558586120605	36.1108322143555	0.508389532566071	15.5797023773193	6.4	1.73413653285722	1424	s1_20141107n	HP	35	Right	30	Large	DV	Lateral	0.719444444444444
-38.7412498474121	50.3675003051758	0.55	185	-58.1624984741211	-62.8318481445312	45.0232086181641	0.59681910276413	13.9828720092773	6.05	1.15511848809487	1504	s1_20141107o	HP	35	Right	30	Large	DV	Lateral	0.747222222222222
-36.321875	52.5206253051758	0.52	202.5	-60.9625015258789	-64.5661849975586	44.0851821899414	0.564055860042572	11.1326932907104	7.25	1.62397833482698	1568	s1_20141107p	HP	35	Right	30	Large	DV	Lateral	0.754861111111111
-39.4025001525879	49.8168746948242	0.6	176.25	-62.2562484741211	-63.0484390258789	48.1309585571289	0.586441814899445	14.7892532348633	6.6	1.80516531615695	1624	s1_20141107q	HP	35	Right	30	Large	DV	Lateral	0.764583333333333
-39.8356246948242	51.4349990844727	0.59	198.125	-62.6500015258789	-67.1930541992188	44.9660720825195	0.578438699245453	13.1398124694824	7	1.38079289110752	1656	s1_20141107r	HP	35	Right	30	Large	DV	Lateral	0.770833333333333
-39	48.5325004577637	0.62	113.75	-63.75	-63.7416687011719	56.0733871459961	0.536439478397369	20.26198387146	5.6	1.88797020739895	1712	s1_20141107s	HP	35	Right	30	Large	DV	Lateral	0.781944444444444
-38.2481246948242	50.3043739318848	0.55	148.75	-61.3312492370605	-63.8290519714355	60.0802764892578	0.586757957935333	14.1587762832642	5.55	1.66484259623534	1720	s1_20141107t	HP	35	Right	30	Large	DV	Lateral	0.788888888888889
-40.0818748474121	49.065625	0.54	195.625	-60.6593742370605	-64.0996017456055	41.9327239990234	0.570874750614166	14.1386089324951	6.95	1.5867379645857	1800	s1_20141107u	HP	35	Right	30	Large	DV	Lateral	0.799305555555556
-36.4024787902832	42.8998687744141	0.63	263.679931640625	-48.1765174865723	-63.1093215942383	36.1960906982422	0.564027190208435	9.35512161254883	7.2	1.71054616544718	1680	s2_20141107a	DG	35	Right	30	Large	VD	Medial	0.5625
-37.3680839538574	39.0093696594238	0.67	233.161407470703	-50.4135246276855	-68.1715850830078	35.6413497924805	0.555873990058899	9.43832111358643	7.3	1.97747400971345	1560	s2_20141107b	DG	35	Right	30	Large	VD	Medial	0.570138888888889
-36.2694175720215	44.6443069458008	0.62	168.462173461914	-51.1124000549316	-61.262451171875	50.2826843261719	0.556430697441101	15.0973777770996	7	2.2205314079059	1448	s2_20141107c	DG	35	Right	30	Large	VD	Medial	0.580555555555556
-34.8759422302246	38.8305297851563	0.6	146.488845825195	-52.4277458190918	-65.2274169921875	47.8002624511719	0.559716165065765	15.5385408401489	5.3	1.85567830879301	1200	s2_20141107d	DG	35	Right	30	Large	VD	Medial	0.597222222222222
-37.896053314209	40.5816825866699	0.65	211.798461914062	-55.9617919921875	-64.6478118896484	37.7803001403809	0.486402064561844	13.5259170532227	5.6	2.07059829546823	1104	s2_20141107e	DG	35	Right	30	Large	VD	Medial	0.611111111111111
-37.7764205932617	42.6459548950195	0.6	332.041381835938	-53.2883682250977	-65.0164184570312	32.293342590332	0.592409491539001	9.9681224822998	8.05	1.54414941756053	608	s2_20141107h	DG	35	Right	30	Large	VD	Medial	0.65
-37.8069396972656	43.0872520446777	0.61	247.199920654297	-54.9974060058594	-63.2683181762695	32.1606330871582	0.52785062789917	7.33959531784058	6.05	1.84362349324572	368	s2_20141107j	DG	35	Right	30	Large	VD	Medial	0.697222222222222
-34.1972114562988	43.0799278259277	0.59	333.872497558594	-50.5294952392578	-61.8381538391113	35.1703414916992	0.594014167785645	9.90675735473633	8.15	1.61776505614665	288	s2_20141107k	DG	35	Right	30	Large	VD	Medial	0.703472222222222
-29.5791496276855	50.1290939331055	0.6	198.370315551758	-42.9578552246094	-63.9788017272949	37.7766876220703	0.549229383468628	10.7759304046631	7.75	1.70544490511243	1544	s2_20141107m	DG	35	Right	30	Large	VD	Medial	0.727083333333333
-39.1503646850586	35.2037117004395	0.64	144.04736328125	-54.164249420166	-65.5156402587891	65.3580169677734	0.734784841537476	18.7129325866699	5.75	1.7439337496217	1464	s2_20141107n	DG	35	Right	30	Large	VD	Medial	0.743055555555555
-35.6041130065918	38.1005279541016	0.61	350.352478027344	-53.1479835510254	-67.9968719482422	32.2169952392578	0.520509421825409	8.51924610137939	6.55	1.50578661466795	800	s2_20141107q	DG	35	Right	30	Large	VD	Medial	0.782638888888889
-38.178125	50.1112503051758	0.61	312.5	-57.0656242370605	-63.6260871887207	34.2032318115234	0.565304398536682	6.86037063598633	7.85	1.5715191367131	144	s1_20141027zf	HP	18	Right	41	Standard	DV	Lateral	0.808333333333333
-36.44375	53.26875	0.9	188.75	-52.34375	-64.7349472045898	56.7819747924805	0.596338629722595	27.3832912445068	3.4	1.55062396782569	1728	s2_20141027A	DG	18	Right	41	Standard	VD	Medial	0.561111111111111
-41.11875	47.13125	0.94	188.125	-56.5	-66.1523590087891	55.3232574462891	0.583160698413849	15.8847970962524	4.25	1.49268309316919	1768	s2_20141027b	DG	18	Right	41	Standard	VD	Medial	0.582638888888889
-40.25625	46.375	0.88	258.75	-57.9375	-68.5708847045898	48.034984588623	0.590752482414246	14.4331665039062	4.95	1.30200280099339	1664	s2_20141027c	DG	18	Right	41	Standard	VD	Medial	0.593055555555556
-41.2875	45.1125	0.85	265	-58.03125	-65.227897644043	36.9411811828613	0.521579802036285	16.9625797271729	5.75	1.48440057380641	1504	s2_20141027d	DG	18	Right	41	Standard	VD	Medial	0.609027777777778
-39.24375	48.75625	0.79	166.875	-49.28125	-63.4038276672363	71.9048538208008	0.773713946342468	27.7032127380371	3.25	1.29075979288925	1320	s2_20141027e	DG	18	Right	41	Standard	VD	Medial	0.629861111111111
-34.90625	51.93125	0.86	202.5	-52.78125	-63.5275268554688	47.9509582519531	0.679786205291748	10.0404834747314	4.55	1.12046807464065	1216	s2_20141027f	DG	18	Right	41	Standard	VD	Medial	0.640972222222222
-41.39375	48.34375	0.82	283.125	-56.71875	-63.6316719055176	41.0063247680664	0.59318733215332	13.5355825424194	4.6	1.53076305304793	1112	s2_20141027g	DG	18	Right	41	Standard	VD	Medial	0.657638888888889
-39.49375	47.5625	0.88	316.875	-57.09375	-65.1323089599609	35.2919998168945	0.628275275230408	13.4493036270142	6.2	1.32393188637287	1144	s2_20141027h	DG	18	Right	41	Standard	VD	Medial	0.683333333333333
-41.9	50.5625	0.65	90.625	-56.375	-65.1680526733398	98.86279296875	0.635693669319153	27.5203437805176	2.85	1.3032629228259	792	s2_20141027k	DG	18	Right	41	Standard	VD	Medial	0.730555555555556
-36.91875	54.3625	0.74	151.875	-48.21875	-60.0391731262207	69.5399932861328	0.80489194393158	19.4194755554199	3	1.14321518734064	720	s2_20141027l	DG	18	Right	41	Standard	VD	Medial	0.749305555555556
-36.8535415649414	46.7513046264648	0.52	366.222106933594	-54.5365753173828	-64.3538970947266	23.3036842346191	0.511985838413239	12.618745803833	5.85	1.70691603393468	752	s2_140416p	DG	38	Left	43	Standard	VD	Lateral	0.782638888888889
-37.0360427856445	47.3476356506348	0.53	480.361328125	-53.0838966369629	-64.9620208740234	26.8068656921387	0.665085196495056	9.83548831939697	8.3	1.69952219141189	584	s2_140416q	DG	38	Left	43	Standard	VD	Lateral	0.800694444444444
-30.7321388244629	46.0481582641602	0.49	227.057708740234	-46.0554809570312	-63.9351081848145	44.5069808959961	0.617721438407898	10.6587839126587	6.4	1.49668111325723	758	s2_20140110f	DG	35	NA	55	Standard	DV	Medial	0.659027777777778
-35.5369735717773	38.6278877258301	0.52	202.032531738281	-52.7024154663086	-61.7562980651855	49.2003021240234	0.615037083625793	11.3027877807617	7.55	1.53787575135688	805	s2_20140110g	DG	35	NA	55	Standard	DV	Medial	0.670138888888889
-32.7030242919922	44.4849998474121	0.47	205.694747924805	-47.2945327758789	-63.4369506835938	48.9708480834961	0.636827647686005	10.6681604385376	7.8	1.57705620218152	992	s2_20140110i	DG	35	NA	55	Standard	DV	Medial	0.704861111111111
-34.2368850708008	46.6255683898926	0.47	236.823638916016	-51.6129035949707	-64.9868927001953	38.4628982543945	0.587020218372345	11.8615474700928	7.7	1.59418145050261	634	s2_20140110j	DG	35	NA	55	Standard	DV	Medial	0.713888888888889
-34.6086006164551	46.5004425048828	0.45	256.965850830078	-52.4307975769043	-63.3169860839844	46.6733779907227	0.682953715324402	11.9030752182007	7.7	1.43919738963724	445	s2_20140110k	DG	35	NA	55	Standard	DV	Medial	0.732638888888889
-34.4669944763184	43.3802307128906	0.44	234.38215637207	-51.2741470336914	-64.8044281005859	39.9645919799805	0.564406454563141	11.4941825866699	7.1	1.73472483182964	622	s2_20140110l	DG	35	NA	55	Standard	DV	Medial	0.743055555555555
-35.5229347229004	40.3473007202148	0.45	265.511047363281	-53.9262046813965	-66.4524536132812	40.5564346313477	0.581186890602112	11.7115793228149	7.45	1.64867602424768	651	s2_20140110m	DG	35	NA	55	Standard	DV	Medial	0.754861111111111
-33.7736137390137	45.324870300293	0.46	205.694747924805	-52.3514518737793	-61.8271408081055	45.567741394043	0.516564607620239	10.9006490707397	6.9	1.03676497583834	731	s2_20140110n	DG	35	NA	55	Standard	DV	Medial	0.770833333333333
-33.3683288574219	44.1340370178223	0.46	229.49919128418	-53.0869483947754	-60.9965629577637	36.3677520751953	0.606198251247406	10.6734638214111	7.6	1.39128811698048	763	s2_20140110o	DG	35	NA	55	Standard	DV	Medial	0.784722222222222
-35.6517227172852	45.0990325927734	0.5	312.509552001953	-50.392162322998	-64.9946441650391	30.741039276123	0.654570817947388	11.6126546859741	5.7	1.31961703675335	798	s2_20140110p	DG	35	NA	55	Standard	DV	Medial	0.791666666666667
-36.1845756530762	37.2563858032227	0.47	222.785125732422	-54.9272117614746	-61.9456176757812	41.330940246582	0.617714643478394	11.1000442504883	5.8	1.37810128712152	840	s2_20140110q	DG	35	NA	55	Standard	DV	Medial	0.802083333333333
-29.213537979126	50.142520904541	0.42	244.148071289062	-49.6169929504395	-61.8893203735352	33.6886444091797	0.641866981983185	10.3975257873535	6.6	1.30873901183277	973	s2_20140110r	DG	35	NA	55	Standard	DV	Medial	0.805555555555555
-41.3212509155273	42.7068748474121	0.48	130	-55.7249984741211	-61.1672744750977	48.2449684143066	0.685548186302185	11.5803842544556	6.2	1.29148649009566	2264	s1_20141110a	HP	38	Left	40	Large	VD	Lateral	0.545833333333333
-44.3056251525879	47.8362503051758	0.53	180.625	-64.2718734741211	-69.3316879272461	47.2347869873047	0.637516379356384	13.4430484771729	4.85	1.44110790416483	2208	s1_20141110b	HP	38	Left	40	Large	VD	Lateral	0.566666666666667
-41.8331253051758	47.7112510681152	0.51	168.75	-60.6468734741211	-65.5249786376953	43.6501693725586	0.542291343212128	15.946418762207	6.6	1.68461806578495	2136	s1_20141110c	HP	38	Left	40	Large	VD	Lateral	0.572222222222222
-40.3512504577637	49.6612495422363	0.5	183.75	-57.6593742370605	-66.2212600708008	48.0841674804688	0.625032365322113	12.6000452041626	5.75	1.6786393421066	2064	s1_20141110d	HP	38	Left	40	Large	VD	Lateral	0.579861111111111
-40.259375	44.4693748474121	0.54	190	-58.5843734741211	-69.180046081543	51.6282806396484	0.595997512340546	12.5406818389893	7.3	1.27261818213795	2120	s1_20141110e	HP	38	Left	40	Large	VD	Lateral	0.589583333333333
-39.5212501525879	45.9981246948242	0.57	161.875	-58.7906265258789	-67.4272613525391	53.8955154418945	0.553949296474457	14.6134576797485	5.45	1.62525719599158	2080	s1_20141110f	HP	38	Left	40	Large	VD	Lateral	0.595138888888889
-40.0824996948242	47.8631256103516	0.49	145	-59.5593757629395	-65.2224578857422	52.962963104248	0.559549152851105	12.9541187286377	6.15	1.78545243359694	2032	s1_20141110g	HP	38	Left	40	Large	VD	Lateral	0.6
-39.3156257629395	47.4137504577637	0.55	137.5	-58.2125015258789	-63.4556694030762	62.9380722045898	0.639762461185455	14.8191814422607	5.75	1.62699011205906	2024	s1_20141110h	HP	38	Left	40	Large	VD	Lateral	0.604861111111111
-41.0293746948242	48.8700004577637	0.55	190.625	-60.3406257629395	-67.4622802734375	45.4433326721191	0.569492280483246	14.5560111999512	5.8	1.55102715177357	1944	s1_20141110i	HP	38	Left	40	Large	VD	Lateral	0.609722222222222
